duration,start_date,start_station_id,end_date,end_station_id,bike_id,subscription_type,zip_code
111486,06/01/2016 22:32:08,15,06/03/2016 05:30:14,22,101,Subscriber,32543
63999,03/03/2016 03:48:03,2,03/03/2016 21:34:42,5,439,Customer,74989
167854,07/20/2016 04:28:09,24,07/22/2016 03:05:43,21,156,Subscriber,07770
61207,06/23/2016 20:26:46,23,06/24/2016 13:26:53,7,286,Subscriber,63529
75049,04/19/2016 14:15:01,25,04/20/2016 11:05:50,12,75,Subscriber,50875
16635,03/12/2016 02:58:49,20,03/12/2016 07:36:04,18,79,Subscriber,33245
66329,12/04/2016 13:23:46,6,12/05/2016 07:49:15,11,420,Subscriber,27335
103042,03/21/2016 23:32:59,9,03/23/2016 04:10:21,11,469,Subscriber,54902
20742,09/07/2016 23:16:50,17,09/08/2016 05:02:32,18,139,Subscriber,85203
137526,10/04/2016 08:16:23,10,10/05/2016 22:28:29,13,230,Subscriber,07678
172825,03/17/2016 22:48:02,22,03/19/2016 22:48:27,14,64,Customer,70721
21789,10/07/2016 16:52:58,12,10/07/2016 22:56:07,10,376,Subscriber,69868
95004,08/21/2016 14:30:44,7,08/22/2016 16:54:08,5,211,Subscriber,67809
137383,02/09/2016 09:41:14,17,02/10/2016 23:50:57,3,247,Subscriber,76749
93172,04/10/2016 19:24:20,12,04/11/2016 21:17:12,20,410,Subscriber,40369
31357,04/01/2016 23:57:10,25,04/02/2016 08:39:47,25,153,Customer,71158
25081,08/20/2016 15:30:13,8,08/20/2016 22:28:14,1,40,Customer,91694
62825,10/20/2016 23:23:21,13,10/21/2016 16:50:26,17,276,Subscriber,21915
33927,01/12/2017 20:28:52,8,01/13/2017 05:54:19,20,213,Customer,17094
74961,09/30/2016 12:12:24,14,10/01/2016 09:01:45,8,325,Customer,08484
87831,04/02/2016 12:04:54,23,04/03/2016 12:28:45,1,402,Subscriber,79337
6763,11/15/2016 02:13:58,19,11/15/2016 04:06:41,3,324,Customer,40163
57729,04/19/2016 02:32:02,22,04/19/2016 18:34:11,17,432,Subscriber,27178
57050,06/25/2016 13:22:50,12,06/26/2016 05:13:40,14,246,Subscriber,92155
69142,10/16/2016 01:16:44,16,10/16/2016 20:29:06,7,38,Subscriber,96126
100247,12/11/2016 20:45:54,24,12/13/2016 00:36:41,19,192,Customer,83804
29112,03/18/2016 09:47:53,10,03/18/2016 17:53:05,14,242,Subscriber,21297
82057,08/19/2016 20:40:48,20,08/20/2016 19:28:25,13,280,Customer,71355
28046,12/31/2016 18:53:53,14,01/01/2017 02:41:19,10,479,Customer,46560
149537,08/21/2016 13:58:50,20,08/23/2016 07:31:07,2,289,Customer,55799
18617,09/22/2016 18:43:40,8,09/22/2016 23:53:57,4,388,Subscriber,01395
11467,04/28/2016 06:30:59,6,04/28/2016 09:42:06,7,431,Subscriber,45365
57997,09/13/2016 20:40:31,7,09/14/2016 12:47:08,3,91,Customer,46413
109497,01/24/2017 21:00:05,7,01/26/2017 03:25:02,3,208,Customer,52268
52628,08/15/2016 21:40:28,25,08/16/2016 12:17:36,3,190,Subscriber,02650
69464,07/26/2016 17:59:22,20,07/27/2016 13:17:06,21,276,Customer,97716
166245,06/20/2016 21:57:01,6,06/22/2016 20:07:46,8,328,Subscriber,26035
26958,10/19/2016 07:58:22,3,10/19/2016 15:27:40,20,148,Customer,83728
138593,04/12/2016 06:09:36,10,04/13/2016 20:39:29,11,261,Subscriber,02874
67836,02/11/2016 04:07:56,8,02/11/2016 22:58:32,7,303,Subscriber,42365
53601,06/18/2016 00:34:22,12,06/18/2016 15:27:43,6,212,Customer,19552
147605,07/10/2016 10:34:32,11,07/12/2016 03:34:37,8,355,Subscriber,16103
26395,05/23/2016 08:56:53,25,05/23/2016 16:16:48,22,275,Customer,53049
47745,10/24/2016 17:30:56,6,10/25/2016 06:46:41,18,105,Customer,30419
81118,09/16/2016 04:17:45,22,09/17/2016 02:49:43,8,264,Subscriber,69538
152683,01/07/2017 05:25:03,25,01/08/2017 23:49:46,16,187,Subscriber,14337
82870,05/04/2016 17:19:23,10,05/05/2016 16:20:33,14,243,Customer,56045
62496,06/06/2016 12:44:10,10,06/07/2016 06:05:46,17,226,Subscriber,99538
34537,08/20/2016 03:21:04,9,08/20/2016 12:56:41,22,252,Customer,17877
104507,02/09/2016 11:18:03,9,02/10/2016 16:19:50,23,5,Subscriber,37515
108654,05/01/2016 08:05:20,25,05/02/2016 14:16:14,24,270,Subscriber,20651
159713,03/05/2016 05:42:07,21,03/07/2016 02:04:00,15,119,Customer,73793
95000,11/30/2016 15:24:35,11,12/01/2016 17:47:55,5,288,Subscriber,26871
171077,01/06/2017 17:07:53,1,01/08/2017 16:39:10,19,299,Customer,48525
142715,06/28/2016 02:29:06,25,06/29/2016 18:07:41,20,110,Subscriber,28774
78000,05/17/2016 00:28:52,13,05/17/2016 22:08:52,6,466,Subscriber,24963
57262,09/26/2016 04:38:00,13,09/26/2016 20:32:22,18,155,Subscriber,69402
160140,11/30/2016 07:29:29,12,12/02/2016 03:58:29,18,149,Subscriber,36794
25124,06/14/2016 00:05:00,5,06/14/2016 07:03:44,10,126,Subscriber,36424
128086,07/16/2016 20:42:03,20,07/18/2016 08:16:49,22,80,Customer,36315
147231,01/16/2017 20:45:28,20,01/18/2017 13:39:19,8,184,Customer,63925
5936,10/07/2016 16:19:45,16,10/07/2016 17:58:41,20,113,Customer,34589
25557,01/04/2017 09:09:16,7,01/04/2017 16:15:13,18,49,Customer,61225
48939,01/13/2017 05:09:14,23,01/13/2017 18:44:53,13,371,Subscriber,81260
149762,07/06/2016 05:45:57,23,07/07/2016 23:21:59,21,78,Customer,98797
131767,02/14/2016 00:32:21,23,02/15/2016 13:08:28,20,190,Subscriber,20577
113328,02/21/2016 19:03:37,7,02/23/2016 02:32:25,12,39,Customer,99722
16731,03/22/2016 11:51:28,20,03/22/2016 16:30:19,7,146,Customer,50012
53072,10/10/2016 11:30:29,5,10/11/2016 02:15:01,17,108,Customer,54193
115594,03/17/2016 06:31:21,7,03/18/2016 14:37:55,3,46,Customer,27070
70164,01/30/2017 19:37:35,2,01/31/2017 15:06:59,25,60,Subscriber,03689
36078,09/17/2016 08:26:31,17,09/17/2016 18:27:49,1,179,Customer,39630
46132,09/17/2016 06:39:44,21,09/17/2016 19:28:36,14,243,Subscriber,87590
9225,09/09/2016 12:40:37,20,09/09/2016 15:14:22,24,107,Subscriber,91257
49448,11/23/2016 07:22:45,2,11/23/2016 21:06:53,18,101,Subscriber,89786
16094,05/26/2016 05:49:20,8,05/26/2016 10:17:34,9,479,Customer,69396
77984,01/09/2017 13:12:15,1,01/10/2017 10:51:59,7,475,Subscriber,04895
121235,12/11/2016 01:36:10,20,12/12/2016 11:16:45,14,37,Subscriber,37265
77676,07/01/2016 04:51:50,1,07/02/2016 02:26:26,16,313,Subscriber,77491
6690,11/10/2016 05:12:34,8,11/10/2016 07:04:04,5,260,Customer,06177
145044,08/20/2016 00:11:21,8,08/21/2016 16:28:45,5,438,Customer,68699
45468,03/20/2016 20:25:25,24,03/21/2016 09:03:13,21,26,Subscriber,89883
104322,07/14/2016 04:44:45,20,07/15/2016 09:43:27,15,473,Customer,28360
87222,05/26/2016 03:00:10,11,05/27/2016 03:13:52,17,441,Subscriber,60924
140740,08/15/2016 02:23:35,17,08/16/2016 17:29:15,23,172,Customer,56089
175061,03/25/2016 07:21:43,18,03/27/2016 07:59:24,13,362,Subscriber,36756
119932,09/24/2016 16:49:55,25,09/26/2016 02:08:47,18,270,Customer,02251
114445,05/09/2016 02:18:57,13,05/10/2016 10:06:22,1,349,Customer,96822
23887,06/08/2016 15:45:16,16,06/08/2016 22:23:23,25,314,Subscriber,48919
175792,01/31/2017 06:15:09,13,02/02/2017 07:05:01,22,51,Customer,49361
149114,08/10/2016 15:12:38,25,08/12/2016 08:37:52,4,44,Subscriber,92044
80485,06/02/2016 11:00:19,7,06/03/2016 09:21:44,4,29,Subscriber,86619
138969,11/08/2016 15:51:25,4,11/10/2016 06:27:34,14,159,Customer,39936
97144,07/15/2016 03:49:34,18,07/16/2016 06:48:38,12,131,Subscriber,59260
10916,04/09/2016 08:29:18,23,04/09/2016 11:31:14,3,120,Subscriber,42674
60544,09/27/2016 04:19:15,1,09/27/2016 21:08:19,14,17,Customer,63986
174729,05/29/2016 00:28:21,12,05/31/2016 01:00:30,10,330,Subscriber,66302
7806,07/16/2016 10:27:40,15,07/16/2016 12:37:46,19,392,Customer,12227
81975,02/18/2016 12:51:30,21,02/19/2016 11:37:45,20,11,Subscriber,62740
46698,12/22/2016 14:22:33,5,12/23/2016 03:20:51,4,462,Customer,48219
336,09/01/2016 03:32:15,4,09/01/2016 03:37:51,21,132,Subscriber,25797
144139,11/15/2016 09:28:20,2,11/17/2016 01:30:39,10,476,Customer,15294
98977,08/10/2016 09:06:16,20,08/11/2016 12:35:53,17,448,Subscriber,50053
164439,03/03/2016 10:08:57,25,03/05/2016 07:49:36,5,153,Customer,09909
155236,07/04/2016 16:46:21,20,07/06/2016 11:53:37,1,259,Customer,38877
148668,06/27/2016 07:22:23,18,06/29/2016 00:40:11,22,104,Subscriber,82319
141920,04/07/2016 02:56:03,18,04/08/2016 18:21:23,9,82,Subscriber,11829
79534,12/23/2016 15:11:06,13,12/24/2016 13:16:40,10,64,Subscriber,21794
2414,06/22/2016 07:10:54,14,06/22/2016 07:51:08,3,389,Subscriber,88613
103338,03/07/2016 05:57:53,2,03/08/2016 10:40:11,11,196,Customer,07922
83110,08/31/2016 06:17:46,2,09/01/2016 05:22:56,10,467,Subscriber,89142
136944,05/07/2016 01:34:34,18,05/08/2016 15:36:58,13,342,Customer,15046
160338,06/16/2016 05:57:09,5,06/18/2016 02:29:27,10,431,Subscriber,20441
42582,03/18/2016 09:16:42,4,03/18/2016 21:06:24,11,5,Customer,21148
109476,09/11/2016 00:28:13,15,09/12/2016 06:52:49,7,139,Subscriber,39160
85978,10/23/2016 09:20:16,25,10/24/2016 09:13:14,5,250,Customer,51941
70028,06/05/2016 01:37:27,10,06/05/2016 21:04:35,17,362,Subscriber,70310
81513,07/10/2016 05:34:38,4,07/11/2016 04:13:11,17,127,Subscriber,99279
136573,04/10/2016 12:53:38,13,04/12/2016 02:49:51,18,179,Customer,19428
28804,03/17/2016 22:36:40,8,03/18/2016 06:36:44,6,340,Subscriber,97770
78878,04/26/2016 07:29:38,8,04/27/2016 05:24:16,17,429,Subscriber,95361
77944,03/25/2016 13:17:36,13,03/26/2016 10:56:40,19,324,Subscriber,23572
149098,12/19/2016 23:53:51,19,12/21/2016 17:18:49,2,197,Customer,35881
76307,11/29/2016 06:59:07,18,11/30/2016 04:10:54,25,467,Customer,41240
173048,07/31/2016 04:26:15,18,08/02/2016 04:30:23,20,200,Subscriber,76446
118354,06/29/2016 07:26:15,22,06/30/2016 16:18:49,21,104,Customer,32283
131244,11/17/2016 21:23:47,14,11/19/2016 09:51:11,22,413,Customer,55627
36023,02/12/2016 02:24:11,14,02/12/2016 12:24:34,25,210,Subscriber,89014
98116,10/21/2016 07:17:11,16,10/22/2016 10:32:27,13,121,Customer,71972
26098,05/27/2016 04:55:39,11,05/27/2016 12:10:37,1,46,Subscriber,18649
115992,09/08/2016 12:57:34,5,09/09/2016 21:10:46,16,430,Customer,07716
79528,08/20/2016 10:09:43,4,08/21/2016 08:15:11,24,205,Subscriber,12409
114287,01/18/2017 00:38:44,19,01/19/2017 08:23:31,24,88,Subscriber,78298
155849,08/02/2016 15:13:58,15,08/04/2016 10:31:27,7,374,Customer,92632
93885,09/06/2016 06:30:20,22,09/07/2016 08:35:05,25,11,Subscriber,97215
15149,11/13/2016 09:10:48,15,11/13/2016 13:23:17,3,453,Customer,54066
175644,01/17/2017 20:30:00,17,01/19/2017 21:17:24,11,345,Subscriber,63722
22237,08/03/2016 15:08:32,13,08/03/2016 21:19:09,14,148,Customer,18310
112295,06/28/2016 08:14:39,16,06/29/2016 15:26:14,10,38,Subscriber,84841
89357,12/24/2016 14:34:26,22,12/25/2016 15:23:43,16,222,Customer,77037
73550,12/08/2016 12:48:06,16,12/09/2016 09:13:56,5,8,Subscriber,71769
65017,02/29/2016 03:44:39,24,02/29/2016 21:48:16,10,13,Subscriber,64140
34997,10/13/2016 11:48:58,22,10/13/2016 21:32:15,9,267,Subscriber,82514
92781,07/17/2016 15:32:09,16,07/18/2016 17:18:30,5,396,Subscriber,91280
25229,02/27/2016 04:33:17,14,02/27/2016 11:33:46,3,412,Customer,62712
46076,04/29/2016 12:07:41,8,04/30/2016 00:55:37,13,367,Subscriber,68435
148441,12/09/2016 11:10:48,20,12/11/2016 04:24:49,3,26,Subscriber,11489
51834,03/21/2016 08:19:13,12,03/21/2016 22:43:07,24,411,Customer,29468
31740,12/27/2016 18:38:19,19,12/28/2016 03:27:19,18,3,Customer,27259
39614,07/08/2016 04:14:56,16,07/08/2016 15:15:10,1,28,Subscriber,10686
64881,05/03/2016 16:38:13,24,05/04/2016 10:39:34,16,71,Customer,43175
37093,01/28/2017 23:46:46,3,01/29/2017 10:04:59,23,230,Subscriber,65270
154740,05/15/2016 14:01:03,17,05/17/2016 09:00:03,1,334,Customer,09208
16560,04/25/2016 16:10:30,18,04/25/2016 20:46:30,12,343,Customer,16760
137147,10/12/2016 05:27:06,15,10/13/2016 19:32:53,19,337,Subscriber,11202
56436,12/02/2016 18:13:36,16,12/03/2016 09:54:12,4,378,Subscriber,40893
140465,04/28/2016 16:47:40,25,04/30/2016 07:48:45,24,437,Subscriber,33931
48420,03/29/2016 05:35:16,6,03/29/2016 19:02:16,13,402,Subscriber,18849
88433,11/04/2016 02:08:20,21,11/05/2016 02:42:13,21,60,Customer,16206
5597,08/25/2016 11:35:50,25,08/25/2016 13:09:07,19,455,Customer,32706
27603,10/12/2016 16:34:09,4,10/13/2016 00:14:12,10,231,Customer,86444
54174,07/29/2016 22:16:00,19,07/30/2016 13:18:54,7,149,Customer,30116
154845,10/11/2016 13:53:57,15,10/13/2016 08:54:42,16,87,Customer,24831
87706,04/19/2016 19:39:30,6,04/20/2016 20:01:16,4,244,Customer,66254
47726,05/22/2016 09:46:13,24,05/22/2016 23:01:39,18,160,Subscriber,02515
92011,12/07/2016 03:52:43,6,12/08/2016 05:26:14,9,353,Subscriber,06320
110320,12/27/2016 23:25:50,6,12/29/2016 06:04:30,24,5,Subscriber,52569
18405,09/11/2016 01:17:30,12,09/11/2016 06:24:15,18,18,Subscriber,67271
29633,10/31/2016 05:47:14,17,10/31/2016 14:01:07,19,234,Subscriber,80915
124713,04/02/2016 02:20:11,5,04/03/2016 12:58:44,15,266,Subscriber,77521
131647,07/20/2016 00:59:38,4,07/21/2016 13:33:45,5,474,Customer,57648
143181,05/12/2016 02:04:18,14,05/13/2016 17:50:39,4,484,Customer,23175
108499,09/03/2016 12:51:14,5,09/04/2016 18:59:33,13,173,Customer,00181
65055,01/16/2017 04:28:22,7,01/16/2017 22:32:37,16,437,Subscriber,61175
88423,07/07/2016 05:38:19,20,07/08/2016 06:12:02,22,294,Subscriber,66529
53718,05/30/2016 15:45:59,16,05/31/2016 06:41:17,17,375,Customer,59915
107556,03/01/2016 15:58:27,18,03/02/2016 21:51:03,7,365,Subscriber,29881
23126,09/12/2016 02:14:16,20,09/12/2016 08:39:42,3,20,Customer,42431
23814,01/28/2017 06:40:47,20,01/28/2017 13:17:41,25,241,Customer,03845
134291,07/27/2016 23:21:24,3,07/29/2016 12:39:35,16,475,Customer,93531
125145,04/21/2016 01:10:50,7,04/22/2016 11:56:35,9,466,Subscriber,24925
126017,10/19/2016 16:50:21,17,10/21/2016 03:50:38,21,101,Customer,43849
102541,12/16/2016 09:10:08,19,12/17/2016 13:39:09,10,239,Customer,26857
60368,02/16/2016 22:34:47,20,02/17/2016 15:20:55,5,259,Subscriber,54261
34220,11/07/2016 17:55:44,17,11/08/2016 03:26:04,18,346,Customer,22287
166001,04/13/2016 20:24:51,10,04/15/2016 18:31:32,11,196,Subscriber,14253
22410,05/15/2016 04:08:13,20,05/15/2016 10:21:43,4,282,Customer,04343
171105,06/19/2016 09:16:05,10,06/21/2016 08:47:50,8,362,Subscriber,73704
103063,07/24/2016 21:41:51,16,07/26/2016 02:19:34,6,405,Subscriber,81792
7206,03/23/2016 21:46:35,5,03/23/2016 23:46:41,15,53,Subscriber,46881
69891,05/17/2016 15:19:57,2,05/18/2016 10:44:48,10,330,Subscriber,95642
147152,12/25/2016 13:31:36,2,12/27/2016 06:24:08,14,335,Subscriber,49277
150757,09/29/2016 10:09:18,24,10/01/2016 04:01:55,4,106,Customer,83828
77163,03/04/2016 02:39:28,24,03/05/2016 00:05:31,13,157,Customer,46265
16208,10/08/2016 09:11:31,19,10/08/2016 13:41:39,10,378,Subscriber,29638
14921,12/30/2016 16:49:17,2,12/30/2016 20:57:58,2,56,Customer,37777
27257,01/19/2017 08:49:32,13,01/19/2017 16:23:49,10,409,Subscriber,93952
93491,02/01/2017 03:34:01,25,02/02/2017 05:32:12,12,18,Subscriber,25366
2901,04/30/2016 18:24:54,17,04/30/2016 19:13:15,12,472,Customer,94664
68427,06/16/2016 13:09:55,10,06/17/2016 08:10:22,23,316,Customer,44346
159897,04/13/2016 20:36:34,3,04/15/2016 17:01:31,10,210,Customer,65396
27245,08/03/2016 09:41:40,11,08/03/2016 17:15:45,6,116,Subscriber,08519
8341,01/23/2017 10:17:48,10,01/23/2017 12:36:49,13,413,Customer,03445
144092,07/10/2016 09:43:21,15,07/12/2016 01:44:53,23,91,Customer,76422
152119,11/09/2016 02:26:28,18,11/10/2016 20:41:47,2,72,Customer,02212
140422,09/27/2016 03:13:56,21,09/28/2016 18:14:18,23,358,Customer,01386
70113,04/22/2016 02:56:37,24,04/22/2016 22:25:10,14,163,Subscriber,14029
53322,03/29/2016 18:23:31,24,03/30/2016 09:12:13,4,459,Subscriber,60625
17335,03/11/2016 11:37:04,10,03/11/2016 16:25:59,13,62,Subscriber,60820
111828,03/21/2016 02:48:49,4,03/22/2016 09:52:37,7,241,Subscriber,35857
74008,12/18/2016 17:31:14,22,12/19/2016 14:04:42,24,472,Customer,68459
35360,11/22/2016 18:16:22,4,11/23/2016 04:05:42,18,142,Subscriber,67838
14580,02/14/2016 05:46:23,22,02/14/2016 09:49:23,19,47,Customer,75676
163076,06/28/2016 23:33:09,13,06/30/2016 20:51:05,11,421,Customer,22726
117572,09/17/2016 05:23:37,17,09/18/2016 14:03:09,6,259,Subscriber,72734
91083,03/15/2016 15:44:13,16,03/16/2016 17:02:16,12,333,Subscriber,69598
170695,04/17/2016 13:36:07,1,04/19/2016 13:01:02,3,156,Customer,07643
99512,03/29/2016 00:18:00,8,03/30/2016 03:56:32,3,386,Subscriber,92725
81548,10/30/2016 11:13:34,19,10/31/2016 09:52:42,23,122,Subscriber,66652
8821,06/11/2016 02:46:37,5,06/11/2016 05:13:38,2,404,Subscriber,99196
175315,06/07/2016 16:49:48,22,06/09/2016 17:31:43,22,46,Subscriber,44847
112158,03/04/2016 02:54:44,25,03/05/2016 10:04:02,17,345,Subscriber,21663
144956,09/08/2016 08:39:43,1,09/10/2016 00:55:39,7,103,Customer,06289
130724,01/26/2017 07:10:23,23,01/27/2017 19:29:07,2,259,Customer,98649
172360,05/27/2016 16:30:46,6,05/29/2016 16:23:26,15,96,Customer,40632
6262,10/07/2016 01:24:13,23,10/07/2016 03:08:35,15,416,Customer,74904
60224,05/25/2016 12:29:45,21,05/26/2016 05:13:29,9,122,Customer,96050
9186,07/20/2016 18:57:20,18,07/20/2016 21:30:26,19,486,Subscriber,36329
28350,07/10/2016 13:05:41,20,07/10/2016 20:58:11,6,225,Subscriber,92014
48874,06/03/2016 10:45:51,6,06/04/2016 00:20:25,10,343,Customer,38855
74577,05/31/2016 15:42:10,6,06/01/2016 12:25:07,6,37,Subscriber,31576
97695,09/21/2016 09:51:08,15,09/22/2016 12:59:23,1,198,Customer,80009
157166,10/01/2016 10:50:03,10,10/03/2016 06:29:29,17,341,Subscriber,59035
50701,01/24/2017 20:08:44,15,01/25/2017 10:13:45,13,247,Subscriber,40954
79430,05/18/2016 23:25:37,22,05/19/2016 21:29:27,2,416,Subscriber,98067
171005,05/31/2016 08:10:24,5,06/02/2016 07:40:29,24,299,Customer,48692
143630,03/31/2016 14:59:12,25,04/02/2016 06:53:02,22,7,Customer,74708
165540,11/24/2016 03:51:05,5,11/26/2016 01:50:05,22,52,Subscriber,46849
85953,05/07/2016 09:53:12,11,05/08/2016 09:45:45,12,22,Subscriber,25090
14689,01/07/2017 23:11:34,22,01/08/2017 03:16:23,10,468,Customer,15193
9257,12/28/2016 11:48:37,24,12/28/2016 14:22:54,16,338,Subscriber,50822
61630,09/03/2016 11:07:09,15,09/04/2016 04:14:19,6,123,Customer,68054
137589,06/07/2016 07:27:53,2,06/08/2016 21:41:02,17,153,Subscriber,45534
72739,11/22/2016 03:13:05,20,11/22/2016 23:25:24,17,435,Customer,10607
152940,08/31/2016 10:37:13,21,09/02/2016 05:06:13,21,33,Customer,78154
50339,03/26/2016 22:42:58,15,03/27/2016 12:41:57,9,406,Customer,84904
118821,04/09/2016 13:05:39,12,04/10/2016 22:06:00,23,16,Customer,51034
23188,04/12/2016 03:45:26,24,04/12/2016 10:11:54,13,232,Customer,61461
92108,04/08/2016 15:32:25,5,04/09/2016 17:07:33,21,169,Customer,67185
18894,10/29/2016 19:17:27,14,10/30/2016 00:32:21,15,159,Subscriber,93982
170258,10/25/2016 03:31:49,4,10/27/2016 02:49:27,14,176,Subscriber,47660
119947,07/10/2016 08:18:38,17,07/11/2016 17:37:45,17,170,Subscriber,48902
162835,09/09/2016 19:55:43,8,09/11/2016 17:09:38,2,65,Customer,61120
82618,02/04/2016 17:52:08,11,02/05/2016 16:49:06,11,303,Subscriber,54745
141029,08/17/2016 00:35:06,1,08/18/2016 15:45:35,25,5,Customer,20322
22937,06/22/2016 03:48:36,11,06/22/2016 10:10:53,19,335,Customer,77499
6128,03/07/2016 04:32:07,17,03/07/2016 06:14:15,13,288,Customer,71155
29578,10/10/2016 06:55:31,11,10/10/2016 15:08:29,1,30,Subscriber,83706
143943,05/12/2016 13:56:39,25,05/14/2016 05:55:42,24,123,Customer,04503
117589,05/31/2016 20:02:29,3,06/02/2016 04:42:18,19,279,Subscriber,25650
59760,12/06/2016 20:01:55,15,12/07/2016 12:37:55,2,162,Subscriber,93983
116101,01/02/2017 05:48:28,2,01/03/2017 14:03:29,19,478,Customer,83577
41878,09/29/2016 04:53:50,3,09/29/2016 16:31:48,18,261,Customer,13235
1270,11/07/2016 01:13:19,1,11/07/2016 01:34:29,19,324,Customer,72827
26759,07/17/2016 07:03:15,13,07/17/2016 14:29:14,24,315,Subscriber,51182
112826,10/26/2016 14:59:53,8,10/27/2016 22:20:19,14,337,Customer,42160
112673,11/18/2016 17:54:53,6,11/20/2016 01:12:46,9,64,Customer,76621
163092,09/17/2016 04:27:57,14,09/19/2016 01:46:09,5,437,Customer,96381
172477,04/22/2016 05:04:53,11,04/24/2016 04:59:30,20,395,Subscriber,46989
21240,12/06/2016 00:47:00,1,12/06/2016 06:41:00,7,95,Customer,51717
113685,12/30/2016 05:08:42,24,12/31/2016 12:43:27,8,367,Customer,35457
14537,08/01/2016 06:09:25,16,08/01/2016 10:11:42,22,164,Subscriber,19117
104686,10/08/2016 17:01:48,22,10/09/2016 22:06:34,6,332,Customer,08781
108566,07/17/2016 06:00:37,20,07/18/2016 12:10:03,6,357,Subscriber,59024
24038,02/09/2016 02:49:06,1,02/09/2016 09:29:44,6,352,Customer,12514
62567,09/22/2016 11:26:09,20,09/23/2016 04:48:56,1,134,Customer,83759
162171,07/26/2016 05:16:13,2,07/28/2016 02:19:04,25,27,Subscriber,54982
101789,12/30/2016 20:47:42,20,01/01/2017 01:04:11,23,298,Subscriber,99297
6420,12/31/2016 11:27:15,23,12/31/2016 13:14:15,16,215,Subscriber,45480
30874,10/09/2016 04:05:41,15,10/09/2016 12:40:15,12,140,Customer,67123
141586,04/04/2016 03:32:20,16,04/05/2016 18:52:06,4,20,Subscriber,16316
63909,05/18/2016 08:10:20,6,05/19/2016 01:55:29,12,92,Subscriber,68965
149379,04/25/2016 08:30:05,6,04/27/2016 01:59:44,2,144,Subscriber,58355
3548,04/12/2016 19:16:02,16,04/12/2016 20:15:10,25,279,Customer,03149
11463,06/16/2016 11:15:17,21,06/16/2016 14:26:20,2,18,Subscriber,38723
162048,11/06/2016 12:37:02,6,11/08/2016 09:37:50,15,409,Customer,13183
96935,03/07/2016 22:32:41,11,03/09/2016 01:28:16,24,101,Subscriber,80960
32681,01/28/2017 18:43:21,2,01/29/2017 03:48:02,16,460,Subscriber,60680
140796,06/16/2016 14:56:54,10,06/18/2016 06:03:30,14,92,Customer,66888
79935,07/10/2016 20:44:47,8,07/11/2016 18:57:02,22,182,Customer,96188
48002,10/19/2016 06:19:13,6,10/19/2016 19:39:15,17,280,Subscriber,58115
84667,10/05/2016 09:13:52,9,10/06/2016 08:44:59,25,164,Subscriber,01817
133961,05/09/2016 06:35:38,6,05/10/2016 19:48:19,12,407,Subscriber,84900
66019,08/23/2016 00:09:15,8,08/23/2016 18:29:34,6,44,Subscriber,83248
147443,08/17/2016 02:21:48,1,08/18/2016 19:19:11,23,202,Subscriber,03458
74738,09/25/2016 20:47:32,7,09/26/2016 17:33:10,18,2,Subscriber,05200
121837,03/02/2016 00:50:30,1,03/03/2016 10:41:07,14,129,Subscriber,22195
67738,01/24/2017 13:08:48,11,01/25/2017 07:57:46,18,399,Subscriber,92554
147730,12/07/2016 08:05:10,21,12/09/2016 01:07:20,18,359,Customer,23795
73543,12/07/2016 16:46:50,12,12/08/2016 13:12:33,23,385,Customer,36544
74858,12/12/2016 11:44:02,11,12/13/2016 08:31:40,19,157,Subscriber,11697
127164,03/04/2016 23:41:57,17,03/06/2016 11:01:21,4,25,Customer,82457
112415,02/21/2016 10:49:55,6,02/22/2016 18:03:30,3,247,Subscriber,48474
13614,08/01/2016 20:15:21,21,08/02/2016 00:02:15,10,262,Subscriber,57519
136190,10/26/2016 20:57:11,13,10/28/2016 10:47:01,17,365,Customer,96635
9996,08/03/2016 22:17:48,8,08/04/2016 01:04:24,15,57,Customer,01716
